2022/06/23 21:34:32 [error] 23576#17224: *4334 no live upstreams while connecting to upstream, client: 127.0.0.1, server: , request: "GET /wp-content/uploads/2011/07/dsc03149-300x225.jpg HTTP/1.0", upstream: "fastcgi://php", host: "softsolutions.local", referrer: "http://softsolutions.local/wp-admin/post-new.php"
2022/06/23 21:34:32 [error] 23576#17224: *4335 no live upstreams while connecting to upstream, client: 127.0.0.1, server: , request: "GET /wp-content/uploads/2011/07/dcp_2082-300x200.jpg HTTP/1.0", upstream: "fastcgi://php", host: "softsolutions.local", referrer: "http://softsolutions.local/wp-admin/post-new.php"
2022/06/23 21:34:32 [error] 23576#17224: *4336 no live upstreams while connecting to upstream, client: 127.0.0.1, server: , request: "GET /wp-content/uploads/2011/07/cep00032-300x240.jpg HTTP/1.0", upstream: "fastcgi://php", host: "softsolutions.local", referrer: "http://softsolutions.local/wp-admin/post-new.php"
2022/06/23 21:34:32 [error] 23576#17224: *4337 no live upstreams while connecting to upstream, client: 127.0.0.1, server: , request: "GET /wp-content/uploads/2011/07/100_5540-300x225.jpg HTTP/1.0", upstream: "fastcgi://php", host: "softsolutions.local", referrer: "http://softsolutions.local/wp-admin/post-new.php"
2022/06/23 21:34:32 [error] 23576#17224: *4338 no live upstreams while connecting to upstream, client: 127.0.0.1, server: , request: "GET /wp-content/uploads/2011/07/100_5478-300x225.jpg HTTP/1.0", upstream: "fastcgi://php", host: "softsolutions.local", referrer: "http://softsolutions.local/wp-admin/post-new.php"
2022/06/23 21:34:32 [error] 23576#17224: *4339 no live upstreams while connecting to upstream, client: 127.0.0.1, server: , request: "GET /wp-content/uploads/2011/01/dsc20050901_105100_212-300x225.jpg HTTP/1.0", upstream: "fastcgi://php", host: "softsolutions.local", referrer: "http://softsolutions.local/wp-admin/post-new.php"
2022/06/23 21:34:32 [error] 23576#17224: *4340 no live upstreams while connecting to upstream, client: 127.0.0.1, server: , request: "GET /wp-content/uploads/2011/01/dsc20050831_165238_332-300x225.jpg HTTP/1.0", upstream: "fastcgi://php", host: "softsolutions.local", referrer: "http://softsolutions.local/wp-admin/post-new.php"
2022/06/23 21:34:32 [error] 23576#17224: *4341 no live upstreams while connecting to upstream, client: 127.0.0.1, server: , request: "GET /wp-content/uploads/2011/01/dsc20050813_115856_52-300x225.jpg HTTP/1.0", upstream: "fastcgi://php", host: "softsolutions.local", referrer: "http://softsolutions.local/wp-admin/post-new.php"
2022/06/23 21:34:32 [error] 23576#17224: *4342 no live upstreams while connecting to upstream, client: 127.0.0.1, server: , request: "GET /wp-content/uploads/2011/01/dsc20050727_091048_222-300x225.jpg HTTP/1.0", upstream: "fastcgi://php", host: "softsolutions.local", referrer: "http://softsolutions.local/wp-admin/post-new.php"
2022/06/23 21:34:32 [error] 23576#17224: *4343 no live upstreams while connecting to upstream, client: 127.0.0.1, server: , request: "GET /wp-content/uploads/2011/01/dsc20050315_145007_132-300x225.jpg HTTP/1.0", upstream: "fastcgi://php", host: "softsolutions.local", referrer: "http://softsolutions.local/wp-admin/post-new.php"
2022/06/23 21:34:32 [error] 23576#17224: *4344 no live upstreams while connecting to upstream, client: 127.0.0.1, server: , request: "GET /wp-content/uploads/2011/01/canola2-300x225.jpg HTTP/1.0", upstream: "fastcgi://php", host: "softsolutions.local", referrer: "http://softsolutions.local/wp-admin/post-new.php"
2022/06/25 22:01:51 [alert] 19736#4648: the event "ngx_master_19736" was not signaled for 5s
2022/06/25 22:02:09 [alert] 22952#8984: OpenEvent("ngx_master_25044") failed (2: The system cannot find the file specified)
2022/06/25 22:04:52 [alert] 27680#25172: OpenEvent("ngx_master_27040") failed (2: The system cannot find the file specified)
2022/07/02 00:05:26 [alert] 22076#35508: OpenEvent("ngx_master_33080") failed (2: The system cannot find the file specified)
